Address A,Port A,Address B,Port B,Packets,Bytes,Packets A -> B,Bytes A -> B,Packets B -> A,Bytes B -> A,Rel Start,Duration,Bits/s A -> B,Bits/s B -> A
10.12.1.124,4225,10.1.1.3,502,5,320,5,320,0,0,687.048368,146.842039,17.43369962,0
10.12.1.124,3072,10.1.1.2,502,5,320,5,320,0,0,689.698301,125.85189,20.34137111,0
10.12.1.124,3841,10.1.1.3,502,5,320,5,320,0,0,694.038459,181.81247,14.08044234,0
10.12.1.124,4608,10.1.1.2,502,5,320,5,320,0,0,696.68917,160.831615,15.9172685,0
10.12.1.124,3457,10.1.1.3,502,5,320,5,320,0,0,701.028519,125.87181,20.33815197,0
10.12.1.124,4224,10.1.1.2,502,5,320,5,320,0,0,703.68862,125.851682,20.34140473,0
10.12.1.124,3073,10.1.1.3,502,5,320,5,320,0,0,708.018729,146.851962,17.4325216,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,710.678688,90.891295,28.16551354,0
10.12.1.124,4737,10.1.1.3,502,5,320,5,320,0,0,715.008785,34.96109,73.2242616,0
10.12.1.124,3456,10.1.1.2,502,5,320,5,320,0,0,717.66876,125.862509,20.33965492,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,721.998843,34.97122,73.20305097,0
10.12.1.124,3968,10.1.1.2,502,5,320,5,320,0,0,724.658952,146.841946,17.43371066,0
10.12.1.124,3969,10.1.1.3,502,5,320,5,320,0,0,728.988877,160.842199,15.91622109,0
10.12.1.124,3712,10.1.1.2,502,5,320,5,320,0,0,731.649704,34.959728,73.22711435,0
10.12.1.124,4481,10.1.1.3,502,5,320,5,320,0,0,735.979057,55.96163,45.74562964,0
10.12.1.124,4352,10.1.1.2,502,5,320,5,320,0,0,738.64904,125.861831,20.33976448,0
10.12.1.124,3201,10.1.1.3,502,5,320,5,320,0,0,742.969799,125.881853,20.33652936,0
10.12.1.124,4864,10.1.1.2,502,5,320,5,320,0,0,745.63908,34.95054,73.24636472,0
10.12.1.124,4737,10.1.1.3,502,4,256,4,256,0,0,749.969889,4.508744,454.2284947,0
10.12.1.124,4480,10.1.1.2,502,5,320,5,320,0,0,752.629244,34.951162,73.24506121,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,756.970065,90.901289,28.16241693,0
10.12.1.124,4096,10.1.1.2,502,5,320,5,320,0,0,759.619563,34.960219,73.22608591,0
10.12.1.124,4097,10.1.1.3,502,5,320,5,320,0,0,763.969399,34.970599,73.20435089,0
10.12.1.124,3712,10.1.1.2,502,5,320,5,320,0,0,766.609435,125.861753,20.33977709,0
10.12.1.124,3585,10.1.1.3,502,5,320,5,320,0,0,770.960351,90.900375,28.1627001,0
10.12.1.124,3328,10.1.1.2,502,5,320,5,320,0,0,773.599587,34.960449,73.22560417,0
10.12.1.124,3329,10.1.1.3,502,5,320,5,320,0,0,777.959573,34.960567,73.22535701,0
10.12.1.124,4864,10.1.1.2,502,4,256,4,256,0,0,780.589623,4.500503,455.0602455,0
10.12.1.124,4865,10.1.1.3,502,5,320,5,320,0,0,784.949627,34.960628,73.22522925,0
10.12.1.124,4480,10.1.1.2,502,4,256,4,256,0,0,787.580416,4.509095,454.1931363,0
10.12.1.124,4481,10.1.1.3,502,4,256,4,256,0,0,791.940689,4.508486,454.2544881,0
10.12.1.124,4096,10.1.1.2,502,5,320,5,320,0,0,794.579784,90.901311,28.16241011,0
10.12.1.124,4097,10.1.1.3,502,4,256,4,256,0,0,798.940002,4.49932,455.1798939,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,801.569985,34.961104,73.22423228,0
10.12.1.124,3713,10.1.1.3,502,4,256,4,256,0,0,805.929904,4.499485,455.163202,0
10.12.1.124,3328,10.1.1.2,502,5,320,5,320,0,0,808.560036,90.901282,28.1624191,0
10.12.1.124,3329,10.1.1.3,502,4,256,4,256,0,0,812.920143,4.499363,455.1755437,0
10.12.1.124,3072,10.1.1.2,502,5,320,5,320,0,0,815.550193,34.98038,73.18388194,0
10.12.1.124,4865,10.1.1.3,502,4,256,4,256,0,0,819.910258,4.49945,455.1667426,0
10.12.1.124,3584,10.1.1.2,502,5,320,5,320,0,0,822.540958,55.950138,45.75502566,0
10.12.1.124,3457,10.1.1.3,502,4,256,4,256,0,0,826.900332,4.499388,455.1730146,0
10.12.1.124,4224,10.1.1.2,502,4,256,4,256,0,0,829.540305,4.499439,455.1678554,0
10.12.1.124,4225,10.1.1.3,502,4,256,4,256,0,0,833.890409,4.499439,455.1678554,0
10.12.1.124,3840,10.1.1.2,502,4,256,4,256,0,0,836.53109,4.508803,454.2225509,0
10.12.1.124,4609,10.1.1.3,502,4,256,4,256,0,0,840.880471,4.499447,455.1670461,0
10.12.1.124,3456,10.1.1.2,502,4,256,4,256,0,0,843.531272,4.508958,454.2069365,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,847.871358,34.96963,73.20637936,0
10.12.1.124,3072,10.1.1.2,502,4,256,4,256,0,0,850.530574,4.499569,455.1547048,0
10.12.1.124,3073,10.1.1.3,502,4,256,4,256,0,0,854.870692,4.499357,455.1761507,0
10.12.1.124,4608,10.1.1.2,502,4,256,4,256,0,0,857.520788,4.499293,455.1826254,0
10.12.1.124,3585,10.1.1.3,502,5,320,5,320,0,0,861.860726,34.960485,73.22552876,0
10.12.1.124,4352,10.1.1.2,502,4,256,4,256,0,0,864.510874,4.499688,455.1426677,0
10.12.1.124,3201,10.1.1.3,502,4,256,4,256,0,0,868.851656,4.50904,454.1986764,0
10.12.1.124,3968,10.1.1.2,502,4,256,4,256,0,0,871.500901,4.4995,455.1616846,0
10.12.1.124,3841,10.1.1.3,502,4,256,4,256,0,0,875.850932,4.499804,455.1309346,0
10.12.1.124,3584,10.1.1.2,502,4,256,4,256,0,0,878.491099,4.499381,455.1737228,0
10.12.1.124,4353,10.1.1.3,502,4,256,4,256,0,0,882.840989,4.499565,455.1551094,0
10.12.1.124,4096,10.1.1.2,502,4,256,4,256,0,0,885.481098,4.499472,455.1645171,0
10.12.1.124,3969,10.1.1.3,502,4,256,4,256,0,0,889.831077,4.499547,455.1569302,0
10.12.1.124,3712,10.1.1.2,502,4,256,4,256,0,0,892.471189,4.499486,455.1631009,0
10.12.1.124,3585,10.1.1.3,502,4,256,4,256,0,0,896.821213,4.499405,455.1712949,0
10.12.1.124,3328,10.1.1.2,502,3,192,3,192,0,0,899.461321,2.999439,512.0957619,0
10.12.129.252,1430,10.12.128.180,443,1,60,1,60,0,0,559.01169,0,0,0
10.12.129.252,1447,10.12.128.179,80,1,60,1,60,0,0,559.856196,0,0,0
10.12.129.252,1567,10.12.128.40,80,3,317,3,317,0,0,559.992234,0.001105,0,0
10.12.129.252,1568,10.12.128.60,80,3,317,3,317,0,0,559.99241,0.00452,0,0
10.20.97.12,49447,10.12.0.241,445,40,4294,21,2142,19,2152,23.55564,788.795866,21.72425179,21.82567219
10.20.97.12,49449,10.12.0.223,445,6912,8710375,1019,91429,5893,8618946,23.696599,834.297024,876.7045536,82646.30703
10.20.97.12,63372,10.12.0.145,445,14,882,7,462,7,420,97.537387,720.101097,5.13261265,4.6660115
10.20.97.12,63339,10.12.0.143,445,14,882,7,462,7,420,99.041993,720.138041,5.132349341,4.665772128
10.20.97.12,63457,10.12.0.144,445,14,882,7,462,7,420,102.872748,720.071493,5.132823665,4.666203332
10.20.97.12,49564,10.12.0.121,3389,15,2591,9,1132,6,1459,121.156404,3.008305,3010.333061,3879.925739
10.20.97.12,49569,10.12.0.121,3389,479,239586,189,57569,290,182017,129.222463,10.668838,43167.96262,136484.9668
10.20.97.12,49575,10.12.0.121,3389,13,2471,7,1012,6,1459,154.450204,0.086271,93843.81774,135294.5949
10.20.97.12,49576,10.12.0.121,3389,994,543957,361,77897,633,466060,157.334296,15.098413,41274.27167,246945.1591
10.20.97.17,52738,10.12.0.63,445,18731,19123217,4322,465215,14409,18658002,5.481661,815.992034,4560.975898,182923.374
10.20.97.17,52983,10.12.0.61,445,11411,11884209,7590,9205337,3821,2678872,678.577013,76.898053,957666.5875,278693.35
10.20.97.17,52995,10.12.0.62,445,10400,11478429,7430,9466530,2970,2011899,740.292157,153.231464,494234.2651,105038.4274
10.20.97.87,61045,10.12.0.73,3389,6,390,4,259,2,131,637.828693,0.077609,26697.93452,13503.5885
10.20.97.87,61046,10.12.0.73,3389,16082,8778122,6204,815567,9878,7962555,638.854499,264.015302,24712.71911,241275.5606
10.21.97.35,50208,10.12.0.241,445,36,4994,20,2761,16,2233,653.818452,135.674185,162.8017887,131.6683789
10.21.97.35,50209,10.12.1.194,445,31,4989,18,2836,13,2153,656.118351,127.181011,178.391411,135.4290225
192.168.100.2,59835,111.221.77.162,80,2,128,2,128,0,0,0.272328,5.99869,170.703937,0
192.168.100.2,59836,157.56.52.20,443,2,128,2,128,0,0,0.711093,6.03173,169.7688723,0
192.168.100.2,59838,157.56.52.13,80,2,128,2,128,0,0,1.311265,6.001858,170.6138332,0
192.168.100.2,59842,157.55.235.176,80,3,194,3,194,0,0,1.37243,9.000672,172.4315696,0
192.168.100.2,59839,157.56.52.20,80,2,128,2,128,0,0,2.320933,6.032036,169.7602601,0
192.168.100.2,59840,157.55.235.176,443,2,128,2,128,0,0,2.762001,6.001028,170.6374308,0
192.168.100.2,59843,157.55.56.156,443,3,194,3,194,0,0,2.821559,9.001577,172.4142336,0
192.168.100.2,59846,157.55.56.156,80,3,194,3,194,0,0,4.43272,9.000406,172.4366656,0
192.168.100.2,59832,111.221.77.162,443,1,62,1,62,0,0,4.662145,0,0,0
192.168.100.2,59847,157.55.130.169,443,3,194,3,194,0,0,4.852451,8.999669,172.4507868,0
192.168.100.2,59834,157.56.52.13,443,1,62,1,62,0,0,5.701909,0,0,0
192.168.100.2,59848,111.221.77.145,443,3,194,3,194,0,0,5.862824,9.000233,172.4399802,0
192.168.100.2,59849,157.55.130.169,80,3,194,3,194,0,0,6.472528,9.000497,172.4349222,0
192.168.100.2,59850,111.221.77.145,80,3,194,3,194,0,0,7.473426,8.999618,172.4517641,0
192.168.100.2,59851,103.43.75.140,443,3,194,3,194,0,0,13.444213,9.02922,171.8863866,0
192.168.100.2,59853,103.43.75.140,80,3,194,3,194,0,0,15.444246,8.99962,172.4517257,0
192.168.100.2,59854,91.190.218.52,443,3,194,3,194,0,0,16.313528,9.000554,172.4338302,0
192.168.100.2,59855,91.190.218.52,80,3,194,3,194,0,0,17.933403,8.999611,172.4518982,0
192.168.100.2,59858,157.55.56.161,443,3,194,3,194,0,0,20.144504,8.999438,172.4552133,0
192.168.100.2,59860,157.55.235.153,443,3,194,3,194,0,0,21.194322,8.969778,173.025464,0
192.168.100.2,59861,157.55.56.161,80,3,194,3,194,0,0,21.764155,8.997872,172.4852276,0
192.168.100.2,59862,157.55.56.146,443,3,194,3,194,0,0,22.19437,9.002182,172.4026464,0
192.168.100.2,59864,157.55.235.153,80,3,194,3,194,0,0,22.784393,8.989528,172.6453269,0
192.168.100.2,59865,157.55.56.146,80,3,194,3,194,0,0,23.814365,9.000477,172.4353054,0
192.168.100.2,59866,157.56.52.48,443,3,194,3,194,0,0,24.234453,9.000563,172.4336578,0
192.168.100.2,59868,157.56.52.48,80,3,194,3,194,0,0,25.854197,9.000787,172.4293665,0
192.168.100.2,59869,65.55.223.34,443,3,194,3,194,0,0,27.305568,9.02925,171.8858155,0
192.168.100.2,59872,65.55.223.34,80,3,194,3,194,0,0,28.954306,8.980665,172.8157102,0
192.168.100.2,59873,157.55.56.159,443,3,194,3,194,0,0,29.349673,8.995135,172.5377107,0
192.168.100.2,59874,78.46.49.23,443,3,194,3,194,0,0,29.445087,9.009841,172.256092,0
192.168.100.2,59875,157.55.56.141,443,3,194,3,194,0,0,30.423879,8.97119,172.998231,0
192.168.100.2,59876,157.55.56.159,80,3,194,3,194,0,0,30.955349,9.009645,172.2598393,0
192.168.100.2,59877,78.46.49.23,80,3,194,3,194,0,0,31.446209,9.008581,172.2801849,0
192.168.100.2,59878,157.55.56.141,80,3,194,3,194,0,0,32.005329,9.009603,172.2606423,0
192.168.100.2,59881,157.56.52.17,443,3,194,3,194,0,0,44.586475,9.00041,172.436589,0
192.168.100.2,59883,85.25.103.30,443,3,194,3,194,0,0,45.467344,8.999495,172.454121,0
192.168.100.2,59884,157.56.52.22,443,3,194,3,194,0,0,45.597025,8.999921,172.4459581,0
192.168.100.2,59885,157.56.52.17,80,3,194,3,194,0,0,46.206206,9.000482,172.4352096,0
192.168.100.2,59886,64.4.23.153,443,3,194,3,194,0,0,46.62631,9.000559,172.4337344,0
192.168.100.2,59888,157.56.52.22,80,3,194,3,194,0,0,47.245843,8.971043,173.0010658,0
192.168.100.2,59889,85.25.103.30,80,3,194,3,194,0,0,47.485715,8.99113,172.6145657,0
192.168.100.2,59890,64.4.23.153,80,3,194,3,194,0,0,48.246347,9.029807,171.8752128,0
192.168.100.2,59891,157.55.130.168,443,3,194,3,194,0,0,48.667393,8.99952,172.453642,0
192.168.100.2,59893,157.55.130.168,80,3,194,3,194,0,0,50.287226,8.999582,172.4524539,0
192.168.100.2,59894,65.55.223.39,443,3,194,3,194,0,0,51.697339,9.000475,172.4353437,0
192.168.100.2,59897,65.55.223.39,80,3,194,3,194,0,0,53.317004,9.00085,172.4281596,0
192.168.100.2,59898,157.56.52.19,443,3,194,3,194,0,0,53.72702,9.030616,171.8598155,0
192.168.100.2,59899,157.56.52.23,443,3,194,3,194,0,0,54.777413,9.000325,172.4382175,0
192.168.100.2,59900,157.56.52.19,80,3,194,3,194,0,0,55.349489,8.998321,172.4766209,0
192.168.100.2,59901,157.56.52.23,80,3,194,3,194,0,0,56.397214,9.000464,172.4355544,0
192.168.100.2,59904,64.4.23.156,443,3,194,3,194,0,0,68.879335,9.029055,171.8895278,0
192.168.100.2,59906,157.56.52.26,443,3,194,3,194,0,0,69.889161,9.000552,172.4338685,0
192.168.100.2,59907,64.4.23.156,80,3,194,3,194,0,0,70.499276,8.999423,172.4555008,0
192.168.100.2,59908,64.4.23.160,443,3,194,3,194,0,0,70.919089,9.00071,172.4308416,0
192.168.100.2,59910,157.56.52.26,80,3,194,3,194,0,0,71.50917,9.000595,172.4330447,0
192.168.100.2,59911,64.4.23.160,80,3,194,3,194,0,0,72.539314,9.010257,172.248139,0
192.168.100.2,59913,157.55.130.149,443,3,194,3,194,0,0,73.009309,9.000445,172.4359184,0
192.168.100.2,59914,91.190.218.57,443,3,194,3,194,0,0,74.3195,9.029374,171.883455,0
192.168.100.2,59916,157.55.130.149,80,3,194,3,194,0,0,74.629172,9.000485,172.4351521,0
192.168.100.2,59917,91.190.218.57,80,3,194,3,194,0,0,75.939065,9.000617,172.4326232,0
192.168.100.2,59918,111.221.77.171,443,3,194,3,194,0,0,76.089109,9.000719,172.4306691,0
192.168.100.2,59921,111.221.77.171,80,3,194,3,194,0,0,77.709245,9.000576,172.4334087,0
192.168.100.2,59922,157.55.56.174,443,3,194,3,194,0,0,78.119206,9.000534,172.4342133,0
192.168.100.2,59923,111.221.77.140,443,3,194,3,194,0,0,79.16992,8.999816,172.44797,0
192.168.100.2,59924,157.55.56.174,80,3,194,3,194,0,0,79.730036,8.999613,172.4518599,0
192.168.100.2,59925,111.221.77.140,80,3,194,3,194,0,0,80.790167,8.999601,172.4520898,0
192.168.100.2,59928,157.55.235.162,443,3,194,3,194,0,0,93.321201,9.000471,172.4354203,0
192.168.100.2,59930,65.55.223.18,443,3,194,3,194,0,0,94.331364,9.000275,172.4391755,0
192.168.100.2,59931,157.55.235.162,80,3,194,3,194,0,0,94.941092,9.000557,172.4337727,0
192.168.100.2,59932,157.56.52.44,443,3,194,3,194,0,0,95.371004,9.000584,172.4332554,0
192.168.100.2,59934,65.55.223.18,80,3,194,3,194,0,0,95.951113,9.000415,172.4364932,0
192.168.100.2,59935,157.56.52.44,80,3,194,3,194,0,0,97.010703,8.971029,173.0013357,0
192.168.100.2,59936,64.4.23.149,443,3,194,3,194,0,0,97.450884,9.000829,172.4285619,0
192.168.100.2,59938,64.4.23.149,80,3,194,3,194,0,0,99.062089,8.999442,172.4551367,0
192.168.100.2,59939,64.4.23.169,443,3,194,3,194,0,0,100.481653,8.999873,172.4468779,0
192.168.100.2,59942,64.4.23.169,80,3,194,3,194,0,0,102.091919,9.000813,172.4288684,0
192.168.100.2,59943,157.55.56.162,443,3,194,3,194,0,0,102.502168,9.000393,172.4369147,0
192.168.100.2,59944,157.55.235.173,443,3,194,3,194,0,0,103.512019,9.000579,172.4333512,0
192.168.100.2,59945,157.55.56.162,80,3,194,3,194,0,0,104.111958,9.000629,172.4323933,0
192.168.100.2,59946,157.55.235.173,80,3,194,3,194,0,0,105.121936,9.000788,172.4293473,0
192.168.100.2,59949,157.55.235.167,443,3,194,3,194,0,0,117.712933,9.031204,171.8486262,0
192.168.100.2,59951,157.55.56.145,443,3,194,3,194,0,0,118.722975,9.001561,172.4145401,0
192.168.100.2,59952,103.43.75.140,443,3,194,3,194,0,0,118.803809,9.000736,172.4303435,0
192.168.100.2,59953,157.55.235.167,80,3,194,3,194,0,0,119.323106,9.001494,172.4158234,0
192.168.100.2,59954,64.4.23.140,443,3,194,3,194,0,0,119.762102,9.000012,172.4442145,0
192.168.100.2,59956,157.55.56.145,80,3,194,3,194,0,0,120.333144,9.001342,172.4187349,0
192.168.100.2,59957,103.43.75.140,80,3,194,3,194,0,0,120.803751,9.001175,172.4219338,0
192.168.100.2,59958,64.4.23.140,80,3,194,3,194,0,0,121.362879,9.001646,172.412912,0
192.168.100.2,59959,157.55.235.165,443,3,194,3,194,0,0,121.823934,9.000554,172.4338302,0
192.168.100.2,59961,157.55.235.165,80,3,194,3,194,0,0,123.433792,9.00173,172.4113032,0
192.168.100.2,59963,64.4.23.146,443,3,194,3,194,0,0,124.863923,8.991567,172.6061764,0
192.168.100.2,59966,91.190.218.64,443,3,194,3,194,0,0,126.324762,8.990622,172.624319,0
192.168.100.2,59967,64.4.23.146,80,3,194,3,194,0,0,126.474826,8.990623,172.6242998,0
192.168.100.2,59968,64.4.23.161,443,3,194,3,194,0,0,126.874852,8.9907,172.6228214,0
192.168.100.2,59969,111.221.77.148,443,3,194,3,194,0,0,127.894995,8.991475,172.6079425,0
192.168.100.2,59970,91.190.218.64,80,3,194,3,194,0,0,127.934947,8.9914,172.6093823,0
192.168.100.2,59971,64.4.23.161,80,3,194,3,194,0,0,128.485034,9.020743,172.0479122,0
192.168.100.2,59972,111.221.77.148,80,3,194,3,194,0,0,129.51487,8.991658,172.6044296,0
192.168.100.2,59973,78.46.49.23,443,3,194,3,194,0,0,134.806611,8.999817,172.4479509,0
192.168.100.2,59974,78.46.49.23,80,3,194,3,194,0,0,136.807467,8.998874,172.4660219,0
192.168.100.2,59977,111.221.77.156,443,3,194,3,194,0,0,142.086847,9.000503,172.4348073,0
192.168.100.2,59979,157.55.130.151,443,3,194,3,194,0,0,143.096854,9.000493,172.4349988,0
192.168.100.2,59980,111.221.77.156,80,3,194,3,194,0,0,143.7066,9.00069,172.4312247,0
192.168.100.2,59981,157.55.235.142,443,3,194,3,194,0,0,144.126918,9.000552,172.4338685,0
192.168.100.2,59983,157.55.130.151,80,3,194,3,194,0,0,144.716844,9.00053,172.43429,0
192.168.100.2,59984,157.55.235.142,80,3,194,3,194,0,0,145.749689,8.999807,172.4481425,0
192.168.100.2,59985,157.56.52.46,443,3,194,3,194,0,0,146.206851,9.001507,172.4155744,0
192.168.100.2,59987,157.56.52.46,80,3,194,3,194,0,0,147.81775,9.000556,172.4337919,0
192.168.100.2,59988,64.4.23.141,443,3,194,3,194,0,0,149.287755,8.999454,172.4549067,0
192.168.100.2,59991,85.25.103.30,443,3,194,3,194,0,0,150.808585,8.999949,172.4454216,0
192.168.100.2,59992,64.4.23.141,80,3,194,3,194,0,0,150.907741,9.000564,172.4336386,0
192.168.100.2,59993,157.55.56.147,443,3,194,3,194,0,0,151.349685,8.99859,172.471465,0
192.168.100.2,59994,157.55.130.143,443,3,194,3,194,0,0,152.377774,9.000587,172.433198,0
192.168.100.2,59995,85.25.103.30,80,3,194,3,194,0,0,152.807356,8.999973,172.4449618,0
192.168.100.2,59996,157.55.56.147,80,3,194,3,194,0,0,152.967866,9.000537,172.4341559,0
192.168.100.2,59997,157.55.130.143,80,3,194,3,194,0,0,153.997681,8.999563,172.452818,0
192.168.100.2,60000,157.56.52.18,443,3,194,3,194,0,0,166.528887,9.001368,172.4182369,0
192.168.100.2,60002,157.55.56.167,443,3,194,3,194,0,0,167.559212,8.97113,172.999388,0
192.168.100.2,60003,157.56.52.18,80,3,194,3,194,0,0,168.139771,9.030328,171.8652966,0
192.168.100.2,60004,65.55.223.25,443,3,194,3,194,0,0,168.569915,9.000368,172.4373937,0
192.168.100.2,60006,157.55.56.167,80,3,194,3,194,0,0,169.149701,9.000492,172.435018,0
192.168.100.2,60007,65.55.223.25,80,3,194,3,194,0,0,170.189704,9.000526,172.4343666,0
192.168.100.2,60008,157.56.52.43,443,3,194,3,194,0,0,170.639641,9.000726,172.430535,0
192.168.100.2,60010,157.56.52.43,80,3,194,3,194,0,0,172.259619,9.000706,172.4309182,0
192.168.100.2,60011,65.55.223.24,443,3,194,3,194,0,0,173.729629,9.000524,172.4344049,0
192.168.100.2,60014,65.55.223.24,80,3,194,3,194,0,0,175.349565,8.99069,172.6230134,0
192.168.100.2,60015,157.56.52.40,443,3,194,3,194,0,0,175.782852,8.998456,172.4740333,0
192.168.100.2,60016,157.55.235.152,443,3,194,3,194,0,0,176.820835,9.000204,172.4405358,0
192.168.100.2,60017,157.56.52.40,80,3,194,3,194,0,0,177.40059,9.000775,172.4295963,0
192.168.100.2,60018,157.55.235.152,80,3,194,3,194,0,0,178.440749,9.030472,171.862556,0
192.168.100.2,60020,91.190.218.58,443,3,194,3,194,0,0,184.380555,9.000651,172.4319719,0
192.168.100.2,60021,91.190.218.58,80,3,194,3,194,0,0,186.021519,8.969703,173.0269107,0
192.168.100.2,60024,157.55.235.158,443,3,194,3,194,0,0,191.111602,9.001589,172.4140038,0
192.168.100.2,60026,157.55.235.146,443,3,194,3,194,0,0,192.121467,9.00158,172.4141762,0
192.168.100.2,60027,157.55.235.158,80,3,194,3,194,0,0,192.731616,9.001434,172.4169727,0
192.168.100.2,60028,65.55.223.35,443,3,194,3,194,0,0,193.161462,9.001609,172.4136207,0
192.168.100.2,60030,157.55.235.146,80,3,194,3,194,0,0,193.749747,8.999955,172.4453067,0
192.168.100.2,60031,65.55.223.35,80,3,194,3,194,0,0,194.78188,9.001243,172.4206312,0
192.168.100.2,60032,157.55.56.153,443,3,194,3,194,0,0,195.23161,9.001568,172.414406,0
192.168.100.2,60034,157.55.56.153,80,3,194,3,194,0,0,196.842695,9.000539,172.4341176,0
192.168.100.2,60035,65.55.223.32,443,3,194,3,194,0,0,198.312265,9.00075,172.4300753,0
192.168.100.2,60038,65.55.223.32,80,3,194,3,194,0,0,199.923661,9.000378,172.4372021,0
192.168.100.2,60039,65.55.223.46,443,3,194,3,194,0,0,200.373663,9.0003,172.4386965,0
192.168.100.2,60040,157.55.130.176,443,3,194,3,194,0,0,201.413547,9.000505,172.4347689,0
192.168.100.2,60041,65.55.223.46,80,3,194,3,194,0,0,201.993614,9.000412,172.4365507,0
192.168.100.2,60042,157.55.130.176,80,3,194,3,194,0,0,203.033566,9.000394,172.4368955,0
192.168.100.2,60045,65.55.223.28,443,3,194,3,194,0,0,215.654621,9.000327,172.4381792,0
192.168.100.2,60047,157.56.52.18,443,3,194,3,194,0,0,216.664448,9.000589,172.4331597,0
192.168.100.2,60048,65.55.223.28,80,3,194,3,194,0,0,217.274566,9.000414,172.4365124,0
192.168.100.2,60049,65.55.223.12,443,3,194,3,194,0,0,217.724293,8.970747,173.0067741,0
192.168.100.2,60051,157.56.52.18,80,3,194,3,194,0,0,218.284466,9.000585,172.4332363,0
192.168.100.2,60052,103.43.75.140,443,3,194,3,194,0,0,218.761142,9.000991,172.4254585,0
192.168.100.2,60053,65.55.223.12,80,3,194,3,194,0,0,219.314529,9.000354,172.4376619,0
192.168.100.2,60054,157.55.56.169,443,3,194,3,194,0,0,219.764437,9.00055,172.4339068,0
192.168.100.2,60055,103.43.75.140,80,3,194,3,194,0,0,220.761138,9.001122,172.4229491,0
192.168.100.2,60057,157.55.56.169,80,3,194,3,194,0,0,221.375541,8.990414,172.6283128,0
192.168.100.2,60058,157.55.235.141,443,3,194,3,194,0,0,222.845658,9.000316,172.4383899,0
192.168.100.2,60061,157.55.235.141,80,3,194,3,194,0,0,224.465458,9.000645,172.4320868,0
192.168.100.2,60062,157.55.235.140,443,3,194,3,194,0,0,224.865546,8.990361,172.6293305,0
192.168.100.2,60063,111.221.77.165,443,3,194,3,194,0,0,225.905369,9.00055,172.4339068,0
192.168.100.2,60064,157.55.235.140,80,3,194,3,194,0,0,226.485476,9.000348,172.4377769,0
192.168.100.2,60065,111.221.77.165,80,3,194,3,194,0,0,227.547905,8.957989,173.253171,0
192.168.100.2,60066,78.46.49.23,443,3,194,3,194,0,0,234.763111,8.999036,172.4629171,0
192.168.100.2,60068,78.46.49.23,80,3,194,3,194,0,0,236.761288,9.000915,172.4269144,0
192.168.100.2,60069,91.190.218.51,443,3,194,3,194,0,0,237.396324,9.00068,172.4314163,0
192.168.100.2,60071,91.190.218.51,80,3,194,3,194,0,0,239.00752,9.000334,172.4380451,0
192.168.100.2,60073,111.221.77.153,443,3,194,3,194,0,0,240.027357,9.030616,171.8598155,0
192.168.100.2,60075,157.56.52.14,443,3,194,3,194,0,0,241.047229,9.000731,172.4304393,0
192.168.100.2,60076,111.221.77.153,80,3,194,3,194,0,0,241.63728,9.00039,172.4369722,0
192.168.100.2,60077,111.221.77.150,443,3,194,3,194,0,0,242.077447,9.000448,172.435861,0
192.168.100.2,60078,157.56.52.14,80,3,194,3,194,0,0,242.657316,9.002537,172.395848,0
192.168.100.2,60079,111.221.77.150,80,3,194,3,194,0,0,243.687424,9.030241,171.8669524,0
192.168.100.2,60080,85.25.103.30,443,3,194,3,194,0,0,250.761137,9.001175,172.4219338,0
192.168.100.2,60081,85.25.103.30,80,3,194,3,194,0,0,252.761093,9.001266,172.4201907,0
192.168.100.2,60083,91.190.218.59,443,3,194,3,194,0,0,289.413132,9.000572,172.4334853,0
192.168.100.2,60084,91.190.218.59,80,3,194,3,194,0,0,291.033044,9.000554,172.4338302,0
192.168.100.2,60085,103.43.75.140,443,3,194,3,194,0,0,312.504702,8.990814,172.6206326,0
192.168.100.2,60086,103.43.75.140,80,3,194,3,194,0,0,314.495852,9.009683,172.2591128,0
192.168.100.2,60087,78.46.49.23,443,3,194,3,194,0,0,328.527672,8.999718,172.4498479,0
192.168.100.2,60088,78.46.49.23,80,3,194,3,194,0,0,330.527785,8.999039,172.4628596,0
192.168.100.2,60090,111.221.77.146,443,3,194,3,194,0,0,334.477887,8.999534,172.4533737,0
192.168.100.2,60091,111.221.77.146,80,3,194,3,194,0,0,336.097907,9.000482,172.4352096,0
192.168.100.2,60092,85.25.103.30,443,3,194,3,194,0,0,344.538378,9.005608,172.3370593,0
192.168.100.2,60093,85.25.103.30,80,3,194,3,194,0,0,346.538579,9.011131,172.2314324,0
192.168.100.2,60096,157.55.130.174,443,3,194,3,194,0,0,349.478737,8.999699,172.4502119,0
192.168.100.2,60097,157.55.56.176,443,3,194,3,194,0,0,349.478739,8.999694,172.4503078,0
192.168.100.2,60098,157.55.130.174,80,3,194,3,194,0,0,351.088745,8.999477,172.454466,0
192.168.100.2,60099,157.55.56.176,80,3,194,3,194,0,0,351.088749,8.999475,172.4545043,0
192.168.100.2,60102,91.190.219.44,443,3,194,3,194,0,0,361.430596,8.999671,172.4507485,0
